log_id,hole_id,depth_from,depth_to,rock_code,description,created_at
5504,HS1343C,28.6,29.0,5,CL,2025-10-31 15:06:18.723205
5505,HS1343C,29.0,29.6,2,CLLI,2025-10-31 15:06:18.723227
5506,HS1343C,29.6,30.0,5,CL,2025-10-31 15:06:18.723243
5507,HS1343C,30.0,30.6,2,CLLI,2025-10-31 15:06:18.723259
5508,HS1343C,30.6,30.9,5,CL,2025-10-31 15:06:18.723276
5509,HS1343C,30.9,32.4,5,CL,2025-10-31 15:06:18.723292
5510,HS1343C,32.4,33.1,4,CBCL,2025-10-31 15:06:18.723309
5511,HS1343C,33.1,33.4,4,CBCL,2025-10-31 15:06:18.723325
5512,HS1343C,33.4,34.9,1,LI,2025-10-31 15:06:18.723341
5513,HS1343C,34.9,35.6,4,CBCL,2025-10-31 15:06:18.723358
5514,HS1343C,35.6,39.0,1,LI,2025-10-31 15:06:18.723374
5515,HS1343C,39.0,40.2,1,LI,2025-10-31 15:06:18.723391
5516,HS1343C,40.2,40.5,5,CL,2025-10-31 15:06:18.723408
5517,HS1343C,40.5,41.8,1,LI,2025-10-31 15:06:18.723424
5518,HS1343C,41.8,42.2,1,LI,2025-10-31 15:06:18.723441
5519,HS1343C,42.2,43.0,1,LI,2025-10-31 15:06:18.723457
5520,HS1343C,43.0,43.8,4,CBCL,2025-10-31 15:06:18.723473
5521,HS1343C,43.8,44.7,1,LI,2025-10-31 15:06:18.723490
5522,HS1343C,44.7,46.8,1,LI,2025-10-31 15:06:18.723507
5523,HS1343C,46.8,47.1,5,CL,2025-10-31 15:06:18.723524
5524,HS1343C,47.1,47.4,5,CL,2025-10-31 15:06:18.723540
5525,HS1343C,47.4,47.7,1,LI,2025-10-31 15:06:18.723557
5526,HS1343C,47.7,49.8,5,CL,2025-10-31 15:06:18.723573
5527,HS1343C,49.8,50.4,61,SS,2025-10-31 15:06:18.723589
5528,HS1343C,50.4,51.8,5,CL,2025-10-31 15:06:18.723605
5529,HS1343C,51.8,52.6,4,CBCL,2025-10-31 15:06:18.723622
5530,HS1343C,52.6,53.0,5,CL,2025-10-31 15:06:18.723638
5531,HS1343C,53.0,54.0,68,SASI,2025-10-31 15:06:18.723654
5532,HS1343C,54.0,59.0,85,SICL,2025-10-31 15:06:18.723671
5533,HS1343C,59.0,59.4,1,LI,2025-10-31 15:06:18.723687
5534,HS1343C,59.4,69.0,85,SICL,2025-10-31 15:06:18.723704
5535,HS1343C,69.0,70.8,6,SA,2025-10-31 15:06:18.723721
5536,HS1343C,70.8,72.0,85,SICL,2025-10-31 15:06:18.723737
5537,HS1343C,72.0,73.0,6,SA,2025-10-31 15:06:18.723754
5538,HS1343C,73.0,75.2,5,CL,2025-10-31 15:06:18.723770
5539,HS1343C,75.2,75.6,1,LI,2025-10-31 15:06:18.723786
5540,HS1343C,75.6,77.4,5,CL,2025-10-31 15:06:18.723803
5541,HS1343C,77.4,77.7,1,LI,2025-10-31 15:06:18.723819
5542,HS1343C,77.7,78.0,4,CBCL,2025-10-31 15:06:18.723836
5543,HS1343C,78.0,79.4,1,LI,2025-10-31 15:06:18.723852
5544,HS1343C,79.4,79.8,4,CBCL,2025-10-31 15:06:18.723868
5545,HS1343C,79.8,81.4,1,LI,2025-10-31 15:06:18.723885
5546,HS1343C,81.4,81.7,5,CL,2025-10-31 15:06:18.723901
5547,HS1343C,81.7,83.4,5,CL,2025-10-31 15:06:18.723918
5548,HS1343C,83.4,83.8,6,SA,2025-10-31 15:06:18.723934
5549,HS1343C,83.8,86.4,5,CL,2025-10-31 15:06:18.723950
5550,HS1343C,86.4,86.6,1,LI,2025-10-31 15:06:18.723966
5551,HS1343C,86.6,87.9,5,CL,2025-10-31 15:06:18.723983
5552,HS1343C,87.9,88.2,5,CL,2025-10-31 15:06:18.723999
5553,HS1343C,88.2,90.6,1,LI,2025-10-31 15:06:18.724016
5554,HS1343C,90.6,91.2,4,CBCL,2025-10-31 15:06:18.724032
5555,HS1343C,91.2,92.2,5,CL,2025-10-31 15:06:18.724049
5556,HS1343C,92.2,93.0,2,CLLI,2025-10-31 15:06:18.724066
5557,HS1343C,93.0,93.4,11,HB,2025-10-31 15:06:18.724082
5558,HS1343C,93.4,94.8,1,LI,2025-10-31 15:06:18.724098
5559,HS1343C,94.8,95.8,1,LI,2025-10-31 15:06:18.724115
5560,HS1343C,95.8,96.1,4,CBCL,2025-10-31 15:06:18.724131
5561,HS1343C,96.1,96.8,4,CBCL,2025-10-31 15:06:18.724148
5562,HS1343C,96.8,97.3,5,CL,2025-10-31 15:06:18.724164
5563,HS1343C,97.3,97.6,5,CL,2025-10-31 15:06:18.724180
5564,HS1343C,97.6,99.0,2,CLLI,2025-10-31 15:06:18.724197
5565,HS1343C,99.0,99.7,5,CL,2025-10-31 15:06:18.724215
5566,HS1343C,99.7,103.0,1,LI,2025-10-31 15:06:18.724231
5567,HS1343C,103.0,103.4,5,CL,2025-10-31 15:06:18.724247
5568,HS1343C,103.4,105.4,2,CLLI,2025-10-31 15:06:18.724264
5569,HS1343C,105.4,108.8,4,CBCL,2025-10-31 15:06:18.724280
5570,HS1343C,108.8,110.2,5,CL,2025-10-31 15:06:18.724297
5571,HS1343C,110.2,112.9,4,CBCL,2025-10-31 15:06:18.724313
5572,HS1343C,112.9,113.2,4,CBCL,2025-10-31 15:06:18.724329
5573,HS1343C,113.2,114.4,2,CLLI,2025-10-31 15:06:18.724346
5574,HS1343C,114.4,115.4,1,LI,2025-10-31 15:06:18.724363
5575,HS1343C,115.4,116.0,3,LICL,2025-10-31 15:06:18.724379
5576,HS1343C,116.0,117.0,1,LI,2025-10-31 15:06:18.724396
5577,HS1343C,117.0,117.4,1,LI,2025-10-31 15:06:18.724413
5578,HS1343C,117.4,121.0,1,LI,2025-10-31 15:06:18.724429
5579,HS1343C,121.0,121.6,5,CL,2025-10-31 15:06:18.724445
5580,HS1343C,121.6,122.4,1,LI,2025-10-31 15:06:18.724461
5581,HS1343C,122.4,124.0,1,LI,2025-10-31 15:06:18.724478
5582,HS1343C,124.0,124.2,4,CBCL,2025-10-31 15:06:18.724494
5583,HS1343C,124.2,124.8,1,LI,2025-10-31 15:06:18.724511
5584,HS1343C,124.8,125.2,1,LI,2025-10-31 15:06:18.724527
5585,HS1343C,125.2,129.0,1,LI,2025-10-31 15:06:18.724543
5586,HS1343C,129.0,133.0,1,LI,2025-10-31 15:06:18.724561
5587,HS1343C,133.0,133.6,2,CLLI,2025-10-31 15:06:18.724577
5588,HS1343C,133.6,134.8,1,LI,2025-10-31 15:06:18.724593
5589,HS1343C,134.8,135.8,4,CBCL,2025-10-31 15:06:18.724610
5590,HS1343C,135.8,136.6,1,LI,2025-10-31 15:06:18.724626
5591,HS1343C,136.6,136.9,4,CBCL,2025-10-31 15:06:18.724642
5592,HS1343C,136.9,137.3,4,CBCL,2025-10-31 15:06:18.724658
5593,HS1343C,137.3,137.6,4,CBCL,2025-10-31 15:06:18.724686
5594,HS1343C,137.6,141.0,1,LI,2025-10-31 15:06:18.724704
5595,HS1343C,141.0,141.4,1,LI,2025-10-31 15:06:18.724720
5596,HS1343C,141.4,143.4,1,LI,2025-10-31 15:06:18.724737
5597,HS1343C,143.4,143.8,5,CL,2025-10-31 15:06:18.724753
5598,HS1343C,143.8,147.2,1,LI,2025-10-31 15:06:18.724769
5599,HS1343C,147.2,147.5,5,CL,2025-10-31 15:06:18.724785
5600,HS1343C,147.5,149.6,5,CL,2025-10-31 15:06:18.724802
5601,HS1343C,149.6,149.8,4,CBCL,2025-10-31 15:06:18.724818
5602,HS1343C,149.8,157.8,5,CL,2025-10-31 15:06:18.724834
5603,HS1343C,157.8,158.2,6,SA,2025-10-31 15:06:18.724851
5604,HS1343C,158.2,160.8,5,CL,2025-10-31 15:06:18.724867
5605,HS1343C,160.8,163.0,65,SACL,2025-10-31 15:06:18.724884
5606,HS1343C,741865.78,2181073.16,,,2025-10-31 15:06:18.722886
5607,HS1343C,,,,,2025-10-31 15:06:18.722902
5608,HS1354C,0.0,2.8,5,CL,2025-10-31 15:06:18.724931
5609,HS1354C,2.8,4.0,5,CL,2025-10-31 15:06:18.724948
5610,HS1354C,4.0,4.7,5,CL,2025-10-31 15:06:18.724964
5611,HS1354C,4.7,8.1,5,CL,2025-10-31 15:06:18.724981
5612,HS1354C,8.1,8.6,81,ST,2025-10-31 15:06:18.724997
5613,HS1354C,8.6,12.65,5,CL,2025-10-31 15:06:18.725014
5614,HS1354C,12.65,14.2,58,CLSI,2025-10-31 15:06:18.725031
5615,HS1354C,14.2,16.2,5,CL,2025-10-31 15:06:18.725047
5616,HS1354C,16.2,19.0,4,CBCL,2025-10-31 15:06:18.725063
5617,HS1354C,19.0,23.15,5,CL,2025-10-31 15:06:18.725080
5618,HS1354C,23.15,23.4,81,ST,2025-10-31 15:06:18.725096
5619,HS1354C,23.4,25.1,5,CL,2025-10-31 15:06:18.725112
5620,HS1354C,25.1,25.4,5,CL,2025-10-31 15:06:18.725129
5621,HS1354C,25.4,26.0,4,CBCL,2025-10-31 15:06:18.725145
5622,HS1354C,26.0,26.4,5,CL,2025-10-31 15:06:18.725161
5623,HS1354C,26.4,27.1,4,CBCL,2025-10-31 15:06:18.725178
5624,HS1354C,27.1,27.9,4,CBCL,2025-10-31 15:06:18.725194
5625,HS1354C,27.9,28.2,5,CL,2025-10-31 15:06:18.725211
5626,HS1354C,28.2,29.8,5,CL,2025-10-31 15:06:18.725227
5627,HS1354C,29.8,30.1,5,CL,2025-10-31 15:06:18.725243
5628,HS1354C,30.1,30.65,3,LICL,2025-10-31 15:06:18.725260
5629,HS1354C,30.65,30.9,5,CL,2025-10-31 15:06:18.725276
5630,HS1354C,30.9,31.7,3,LICL,2025-10-31 15:06:18.725293
5631,HS1354C,31.7,32.1,5,CL,2025-10-31 15:06:18.725309
5632,HS1354C,32.1,33.2,4,CBCL,2025-10-31 15:06:18.725325
5633,HS1354C,33.2,33.5,5,CL,2025-10-31 15:06:18.725342
5634,HS1354C,33.5,33.85,4,CBCL,2025-10-31 15:06:18.725359
5635,HS1354C,33.85,36.8,5,CL,2025-10-31 15:06:18.725375
5636,HS1354C,36.8,38.8,85,SICL,2025-10-31 15:06:18.725391
5637,HS1354C,38.8,39.0,81,ST,2025-10-31 15:06:18.725408
5638,HS1354C,39.0,39.7,5,CL,2025-10-31 15:06:18.725424
5639,HS1354C,39.7,41.6,4,CBCL,2025-10-31 15:06:18.725441
5640,HS1354C,41.6,42.3,5,CL,2025-10-31 15:06:18.725457
5641,HS1354C,42.3,43.8,85,SICL,2025-10-31 15:06:18.725474
5642,HS1354C,43.8,46.1,5,CL,2025-10-31 15:06:18.725491
5643,HS1354C,46.1,46.4,5,CL,2025-10-31 15:06:18.725507
5644,HS1354C,46.4,47.15,2,CLLI,2025-10-31 15:06:18.725524
5645,HS1354C,47.15,47.6,5,CL,2025-10-31 15:06:18.725540
5646,HS1354C,47.6,48.0,2,CLLI,2025-10-31 15:06:18.725556
5647,HS1354C,48.0,48.3,5,CL,2025-10-31 15:06:18.725573
5648,HS1354C,48.3,49.0,5,CL,2025-10-31 15:06:18.725589
5649,HS1354C,49.0,49.3,5,CL,2025-10-31 15:06:18.725606
5650,HS1354C,49.3,49.55,4,CBCL,2025-10-31 15:06:18.725624
5651,HS1354C,49.55,49.8,5,CL,2025-10-31 15:06:18.725641
5652,HS1354C,49.8,53.4,4,CBCL,2025-10-31 15:06:18.725694
5653,HS1354C,53.4,53.7,5,CL,2025-10-31 15:06:18.725711
5654,HS1354C,53.7,55.0,4,CBCL,2025-10-31 15:06:18.725727
5655,HS1354C,55.0,55.2,5,CL,2025-10-31 15:06:18.725744
5656,HS1354C,55.2,55.85,4,CBCL,2025-10-31 15:06:18.725760
5657,HS1354C,55.85,56.1,5,CL,2025-10-31 15:06:18.725777
5658,HS1354C,56.1,57.0,4,CBCL,2025-10-31 15:06:18.725793
5659,HS1354C,57.0,57.6,5,CL,2025-10-31 15:06:18.725810
5660,HS1354C,57.6,58.6,4,CBCL,2025-10-31 15:06:18.725828
5661,HS1354C,58.6,59.0,5,CL,2025-10-31 15:06:18.725845
5662,HS1354C,59.0,60.2,3,LICL,2025-10-31 15:06:18.725861
5663,HS1354C,60.2,60.45,4,CBCL,2025-10-31 15:06:18.725877
5664,HS1354C,60.45,60.75,5,CL,2025-10-31 15:06:18.725894
5665,HS1354C,60.75,61.6,5,CL,2025-10-31 15:06:18.725910
