sample_id,hole_id,depth_from,depth_to,sample_no,im,tm,ash,vm,fc,sulphur,gross_cv,net_cv,sg,rd,hgi,seam_quality_id,seam_73_id,seam_code_quality_original,analysis_date,lab_name,remarks,created_at,updated_at
1398,HPC10C,168.2,169.0,HPC10C_1398,7.21,26.972023135472,46.5845464418824,20.5573754873646,5.8787521375945,0.376000818482899,,,,,,,,,,,,2025-10-31 15:06:20.892620,2025-10-31 15:06:20.892621
1399,HPC10C,169.0,170.0,HPC10C_1399,8.91,32.1469713029538,34.5100503953177,23.0971709684745,10.2525926361237,0.457629906466466,,,,,,,,,,,,2025-10-31 15:06:20.892653,2025-10-31 15:06:20.892654
1400,HPC10C,170.0,171.0,HPC10C_1400,13.62,37.1876011783279,20.9542162469098,26.2493014675768,15.6088811071855,0.52928790060568,,,,,,,,,,,,2025-10-31 15:06:20.892680,2025-10-31 15:06:20.892681
1401,HPC10C,171.0,172.6,HPC10C_1401,10.6,35.3889188765122,28.2285813428518,24.4940608539142,11.8884389267218,0.481092375519822,,,,,,,,,,,,2025-10-31 15:06:20.892705,2025-10-31 15:06:20.892706
1402,HPC10C,172.6,175.0,HPC10C_1402,8.55,30.740615130215,35.7101388388611,23.2365236238129,10.312722407111,0.450613902719228,,,,,,,,,,,,2025-10-31 15:06:20.892729,2025-10-31 15:06:20.892730
1403,HPC10C,175.0,176.6,HPC10C_1403,6.0,28.5883892769386,51.0093135394828,15.7891071308689,4.61319005270977,0.262232550950918,,,,,,,,,,,,2025-10-31 15:06:20.892752,2025-10-31 15:06:20.892753
1404,HPC10C,176.6,177.4,HPC10C_1404,12.47,37.4499072993743,22.7056836503271,25.6267729794463,14.2238910801223,0.411860167109318,,,,,,,,,,,,2025-10-31 15:06:20.892776,2025-10-31 15:06:20.892776
1405,HPC10C,177.4,178.5,HPC10C_1405,11.6,36.5508229367931,19.6375203010625,28.1397100275322,15.6719467346121,0.597448648140755,,,,,,,,,,,,2025-10-31 15:06:20.892799,2025-10-31 15:06:20.892799
1406,HPC10C,178.5,179.2,HPC10C_1406,11.6,36.5508229367931,19.6375203010625,28.1397100275322,15.6719467346121,0.597448648140755,,,,,,,,,,,,2025-10-31 15:06:20.892823,2025-10-31 15:06:20.892824
1407,HPC10C,179.2,180.4,HPC10C_1407,12.73,35.2789931266614,22.5682150967332,27.4287627129209,14.7240290636845,0.409046849444926,,,,,,,,,,,,2025-10-31 15:06:20.892847,2025-10-31 15:06:20.892847
1408,HPC10C,180.4,180.8,HPC10C_1408,12.52,35.2194397012984,30.4922097325989,23.897548694191,10.3972799279416,0.377160893590932,,,,,,,,,,,,2025-10-31 15:06:20.892870,2025-10-31 15:06:20.892870
1409,HPC10C,180.8,183.0,HPC10C_1409,12.65,38.5365524846967,14.7819591274304,28.3285029598033,18.3529854280696,0.445963576425004,,,,,,,,,,,,2025-10-31 15:06:20.892893,2025-10-31 15:06:20.892894
1410,HPC10C,183.0,183.6,HPC10C_1410,16.15,35.1128967709772,12.8476464393465,30.8278627441088,21.2115940455676,0.484954679207681,,,,,,,,,,,,2025-10-31 15:06:20.892916,2025-10-31 15:06:20.892916
1411,HPC10C,183.6,185.0,HPC10C_1411,16.15,35.1128967709772,12.8476464393465,30.8278627441088,21.2115940455676,0.484954679207681,,,,,,,,,,,,2025-10-31 15:06:20.892938,2025-10-31 15:06:20.892939
1412,HPC10C,185.0,185.5,HPC10C_1412,14.18,38.4945208156459,9.23812297348998,29.947017814862,22.3203383960021,0.504578566997722,,,,,,,,,,,,2025-10-31 15:06:20.892961,2025-10-31 15:06:20.892962
1413,HPC10C,185.5,187.6,HPC10C_1413,14.18,38.4945208156459,9.23812297348998,29.947017814862,22.3203383960021,0.504578566997722,,,,,,,,,,,,2025-10-31 15:06:20.892984,2025-10-31 15:06:20.892985
1414,HPC10C,187.6,188.0,HPC10C_1414,18.9,41.7350883513815,6.57228203396417,28.4041444287015,23.2884851859528,0.40628819772536,,,,,,,,,,,,2025-10-31 15:06:20.893007,2025-10-31 15:06:20.893008
1415,HPC10C,188.0,190.6,HPC10C_1415,18.9,41.7350883513815,6.57228203396417,28.4041444287015,23.2884851859528,0.40628819772536,,,,,,,,,,,,2025-10-31 15:06:20.893030,2025-10-31 15:06:20.893031
1416,HPC10C,190.6,191.6,HPC10C_1416,15.24,42.4506348195491,7.30301444139922,27.4050076989307,22.841343040121,0.400679646931802,,,,,,,,,,,,2025-10-31 15:06:20.893065,2025-10-31 15:06:20.893065
1417,HPC10C,191.6,192.8,HPC10C_1417,15.24,42.4506348195491,7.30301444139922,27.4050076989307,22.841343040121,0.400679646931802,,,,,,,,,,,,2025-10-31 15:06:20.893088,2025-10-31 15:06:20.893089
1418,HPC10C,192.8,194.0,HPC10C_1418,16.02,41.2535350517751,6.59722801368566,28.1513060031894,23.9979309313499,0.372191523462164,,,,,,,,,,,,2025-10-31 15:06:20.893111,2025-10-31 15:06:20.893112
1419,HPC10C,194.0,195.0,HPC10C_1419,16.02,41.2535350517751,6.59722801368566,28.1513060031894,23.9979309313499,0.372191523462164,,,,,,,,,,,,2025-10-31 15:06:20.893134,2025-10-31 15:06:20.893135
1420,HPC10C,195.0,196.0,HPC10C_1420,19.57,45.69878159482,6.61931852359145,26.0754450781675,21.6064548034211,0.398600514067118,,,,,,,,,,,,2025-10-31 15:06:20.893157,2025-10-31 15:06:20.893158
1421,HPC10C,196.0,197.4,HPC10C_1421,14.74,41.4806146416362,9.49769624366244,30.5354152799942,18.4862738347071,0.534320561972543,,,,,,,,,,,,2025-10-31 15:06:20.893180,2025-10-31 15:06:20.893181
1422,HPC10C,197.4,198.8,HPC10C_1422,14.74,41.4806146416362,9.49769624366244,30.5354152799942,18.4862738347071,0.534320561972543,,,,,,,,,,,,2025-10-31 15:06:20.893203,2025-10-31 15:06:20.893204
1423,HPC10C,198.8,199.4,HPC10C_1423,14.74,41.4806146416362,9.49769624366244,30.5354152799942,18.4862738347071,0.534320561972543,,,,,,,,,,,,2025-10-31 15:06:20.893226,2025-10-31 15:06:20.893226
1424,HPC10C,199.4,200.0,HPC10C_1424,16.86,37.5101148589963,8.44863247106369,31.876090410426,22.165162259514,0.488103577225978,,,,,,,,,,,,2025-10-31 15:06:20.893248,2025-10-31 15:06:20.893249
1425,HPC10C,200.0,201.1,HPC10C_1425,14.14,35.6896681143558,12.1353596268211,31.8786315157138,20.2963407431093,0.538728234436869,,,,,,,,,,,,2025-10-31 15:06:20.893271,2025-10-31 15:06:20.893271
1426,HPC10C,201.1,202.1,HPC10C_1426,14.14,35.6896681143558,12.1353596268211,31.8786315157138,20.2963407431093,0.538728234436869,,,,,,,,,,,,2025-10-31 15:06:20.893293,2025-10-31 15:06:20.893294
1427,HPC10C,202.1,204.8,HPC10C_1427,14.14,35.6896681143558,12.1353596268211,31.8786315157138,20.2963407431093,0.538728234436869,,,,,,,,,,,,2025-10-31 15:06:20.893316,2025-10-31 15:06:20.893317
1428,HPC10C,204.8,205.0,HPC10C_1428,7.47,23.110845059973,38.4291996390255,28.1029861305799,10.3569691704216,0.550090259145666,,,,,,,,,,,,2025-10-31 15:06:20.893339,2025-10-31 15:06:20.893339
1429,HPC10C,205.0,206.4,HPC10C_1429,11.96,34.54912712,15.505311785272,32.025112100184,17.926994081832,0.69474272744,,,,,,,,,,,,2025-10-31 15:06:20.893361,2025-10-31 15:06:20.893362
1430,HPC10C,206.4,208.0,HPC10C_1430,14.34,36.6356649409157,13.3888839979845,31.2956450856818,18.6798059754181,0.890029978322324,,,,,,,,,,,,2025-10-31 15:06:20.893384,2025-10-31 15:06:20.893385
1431,HPC10C,208.0,208.2,HPC10C_1431,12.5,35.5850964368574,18.8542422729318,29.6050896776203,15.9491301222341,0.919329503653171,,,,,,,,,,,,2025-10-31 15:06:20.893407,2025-10-31 15:06:20.893407
1432,HPC10C,208.2,209.0,HPC10C_1432,12.5,35.5850964368574,18.8542422729318,29.6050896776203,15.9491301222341,0.919329503653171,,,,,,,,,,,,2025-10-31 15:06:20.893429,2025-10-31 15:06:20.893430
1433,HPC10C,209.0,209.4,HPC10C_1433,10.57,29.1317965472389,25.1652990460755,30.1685942098404,15.5343101968452,0.8819893821192339,,,,,,,,,,,,2025-10-31 15:06:20.893452,2025-10-31 15:06:20.893453
1434,HPC10C,209.4,212.0,HPC10C_1434,17.42,39.0831080910118,12.6768052062604,29.6421596029136,18.5979270998141,0.898262282363465,,,,,,,,,,,,2025-10-31 15:06:20.893475,2025-10-31 15:06:20.893476
1435,HPC10C,212.0,212.2,HPC10C_1435,12.9,29.7037758709522,27.1062240241608,29.7563916738259,13.433608431061,0.755898284236796,,,,,,,,,,,,2025-10-31 15:06:20.893498,2025-10-31 15:06:20.893499
1436,HPC10C,212.2,212.6,HPC10C_1436,12.9,29.7037758709522,27.1062240241608,29.7563916738259,13.433608431061,0.755898284236796,,,,,,,,,,,,2025-10-31 15:06:20.893521,2025-10-31 15:06:20.893521
1437,HPC10C,212.6,215.0,HPC10C_1437,11.62,33.8040390313693,18.806272511188,30.1588798173081,17.2308086401346,1.12655968423758,,,,,,,,,,,,2025-10-31 15:06:20.893543,2025-10-31 15:06:20.893544
1438,HPC10C,215.0,215.8,HPC10C_1438,9.8,33.5671624370778,34.6978710591143,22.3745796911922,9.36038681261574,0.858250394812342,,,,,,,,,,,,2025-10-31 15:06:20.893566,2025-10-31 15:06:20.893567
1439,HPC10C,215.8,216.8,HPC10C_1439,11.07,37.9178522581402,20.0649501501691,26.9933178381606,15.0238797535301,1.13287877381637,,,,,,,,,,,,2025-10-31 15:06:20.893589,2025-10-31 15:06:20.893589
1440,HPC10C,216.8,217.0,HPC10C_1440,11.28,37.7459700066452,16.7214324562151,28.8173904839239,16.7152070532158,1.13540628868629,,,,,,,,,,,,2025-10-31 15:06:20.893611,2025-10-31 15:06:20.893612
1441,HPC10C,217.0,219.0,HPC10C_1441,11.28,37.7459700066452,16.7214324562151,28.8173904839239,16.7152070532158,1.13540628868629,,,,,,,,,,,,2025-10-31 15:06:20.893634,2025-10-31 15:06:20.893635
1442,HPC10C,219.0,219.2,HPC10C_1442,11.32,35.3332307479861,23.6033707769851,26.4745753317745,14.5888231432543,0.987429772712584,,,,,,,,,,,,2025-10-31 15:06:20.893657,2025-10-31 15:06:20.893658
1443,HPC10C,219.2,219.9,HPC10C_1443,11.32,35.3332307479861,23.6033707769851,26.4745753317745,14.5888231432543,0.987429772712584,,,,,,,,,,,,2025-10-31 15:06:20.893679,2025-10-31 15:06:20.893680
1444,HPC10C,219.9,220.8,HPC10C_1444,13.8,35.1724845789356,30.8578973404267,22.410872081062,11.5522632480337,0.773041799319166,,,,,,,,,,,,2025-10-31 15:06:20.893702,2025-10-31 15:06:20.893702
1445,HPC10C,220.8,221.7,HPC10C_1445,4.54,21.817619817599,63.8984593230763,11.6804475992507,2.60347326007395,0.233441481493712,,,,,,,,,,,,2025-10-31 15:06:20.893724,2025-10-31 15:06:20.893725
1446,HPC10C,221.7,223.4,HPC10C_1446,8.53,30.3369879566782,40.1467938405663,21.1009263479222,8.41529185483327,0.624271065286875,,,,,,,,,,,,2025-10-31 15:06:20.893747,2025-10-31 15:06:20.893747
