sample_id,hole_id,depth_from,depth_to,sample_no,im,tm,ash,vm,fc,sulphur,gross_cv,net_cv,sg,rd,hgi,seam_code_quality,seam_code_73,quality_seam_label,seam_label_73
136,BC01C,107.8,108.2,65,7.2,28.4656068448328,33.377947846201,26.6251011323532,11.5313441766129,1.03061943586701,2384.56199527931,0.0,1.46763532770655,0.0,0.0,84,46,D2c,D2c
137,BC01C,108.2,108.7,66,10.64,35.8952146292661,17.8275408116011,30.1933539096157,16.0838906495171,0.880221258391792,3011.89188992076,0.0,1.31386899355734,0.0,0.0,84,46,D2c,D2c
138,BC01C,108.7,109.0,66,10.64,35.8952146292661,17.8275408116011,30.1933539096157,16.0838906495171,0.880221258391792,3011.89188992076,0.0,1.31386899355734,0.0,0.0,0.0,0.0,"",""
139,BC01C,109.0,109.5,66,10.64,35.8952146292661,17.8275408116011,30.1933539096157,16.0838906495171,0.880221258391792,3011.89188992076,0.0,1.31386899355734,0.0,0.0,85,47,D2b,D2b
140,BC01C,109.5,111.9,66,10.64,35.8952146292661,17.8275408116011,30.1933539096157,16.0838906495171,0.880221258391792,3011.89188992076,0.0,1.31386899355734,0.0,0.0,85,47,D2b,D2b
141,BC01C,111.9,112.1,66,10.64,35.8952146292661,17.8275408116011,30.1933539096157,16.0838906495171,0.880221258391792,3011.89188992076,0.0,1.31386899355734,0.0,0.0,85,47,D2b,D2b
142,BC01C,112.1,112.85,66,10.64,35.8952146292661,17.8275408116011,30.1933539096157,16.0838906495171,0.880221258391792,3011.89188992076,0.0,1.31386899355734,0.0,0.0,88,48,D2a,D2a
143,BC01C,112.85,113.3,66,10.64,35.8952146292661,17.8275408116011,30.1933539096157,16.0838906495171,0.880221258391792,3011.89188992076,0.0,1.31386899355734,0.0,0.0,88,48,D2a,D2a
144,BC01C,113.3,113.6,67,6.9,27.5323784295861,38.0817351352525,24.0230165505922,10.3628698845692,1.0352517367202,2052.2659184093,0.0,1.51350968633452,0.0,0.0,88,48,D2a,D2a
145,BC01C,113.6,113.9,67,6.9,27.5323784295861,38.0817351352525,24.0230165505922,10.3628698845692,1.0352517367202,2052.2659184093,0.0,1.51350968633452,0.0,0.0,0.0,0.0,"",""
146,BC01C,113.9,114.15,68,8.85,30.8094627487979,31.5301278253728,24.8255647657313,12.834844660098,0.730618673661899,2258.62507920419,0.0,1.44185458600668,0.0,0.0,90,49,D1c,D1c
147,BC01C,114.15,114.35,69,6.64,23.2743866056861,42.0072733333869,25.2427268067293,9.47561325419777,0.553828094113412,2061.6228203175,0.0,1.56767158506735,0.0,0.0,90,49,D1c,D1c
148,BC01C,114.35,114.7,68,8.85,30.8094627487979,31.5301278253728,24.8255647657313,12.834844660098,0.730618673661899,2258.62507920419,0.0,1.44185458600668,0.0,0.0,90,49,D1c,D1c
149,BC01C,114.7,115.0,70,4.64,19.8952534898663,59.5258371316804,17.0863424306115,3.49256694784183,0.347518179857826,891.182105417375,0.0,1.82199185302327,0.0,0.0,0.0,0.0,"",""
150,BC04C,0.0,0.3,1,7.26,32.5663859272907,39.6442217133458,19.0634826983549,8.73265302241586,0.520185545693512,1583.51198748247,0.0,1.51492551571181,0.0,0.0,0.0,0.0,"",""
151,BC04C,0.7,1.9,2,8.8,37.1106462366339,30.2372012894264,22.1181857185759,10.5339667553638,0.615370947422043,1893.45914741298,0.0,1.40145542696781,0.0,0.0,0.0,0.0,"",""
152,BC04C,2.4,3.0,3,12.95,41.3459391311969,17.0155430580398,23.8722027736029,17.7663150371605,0.636468993643555,2533.61286247988,0.0,1.31835686556679,0.0,0.0,0.0,0.0,"",""
153,BC04C,3.5,3.8,4,5.39,25.7675288529296,54.1377412075585,16.2197949456349,3.86751174676237,0.435916671809422,971.526587292311,0.0,1.75769447640117,0.0,0.0,0.0,0.0,"",""
154,BC04C,3.8,4.2,5,10.18,36.6350640577566,25.1748890498533,25.3016189217378,12.8884279706523,0.756753137221604,2429.27845208722,0.0,1.35344581361764,0.0,0.0,47,29,F2c2,F2c1
155,BC04C,4.2,5.1,5,10.18,36.6350640577566,25.1748890498533,25.3016189217378,12.8884279706523,0.756753137221604,2429.27845208722,0.0,1.35344581361764,0.0,0.0,48,29,F2c1,F2c1
156,BC04C,5.1,5.6,6,3.93,21.3076904172422,66.5894323689297,10.670677179422,1.44006926536447,0.0955087259014215,355.384201153468,0.0,1.86771119439761,0.0,0.0,0.0,0.0,"",""
157,BC04C,5.6,6.7,7,13.3,42.8013241968486,15.7239159782863,26.1455147096205,15.3349649828249,0.757569082177148,2710.18145543373,0.0,1.26046634230086,0.0,0.0,49,30,F2b,F2b
158,BC04C,7.0,8.0,8,11.94,39.5011569314702,12.8862535735968,31.1024552215312,16.5101342734018,0.538148407495004,3036.63520712881,0.0,1.24941027895725,0.0,0.0,49,30,F2b,F2b
159,BC04C,8.0,9.3,8,11.94,39.5011569314702,12.8862535735968,31.1024552215312,16.5101342734018,0.538148407495004,3036.63520712881,0.0,1.24941027895725,0.0,0.0,51,31,F2a2,F2a2
160,BC04C,9.3,10.85,8,11.94,39.5011569314702,12.8862535735968,31.1024552215312,16.5101342734018,0.538148407495004,3036.63520712881,0.0,1.24941027895725,0.0,0.0,52,32,F2a1,F2a1
161,BC04C,10.85,11.0,9,13.2,41.171577379201,11.4715424110558,30.7378508193675,16.6190293903757,0.43879361356433,3035.77026367867,0.0,1.20020420523037,0.0,0.0,52,33,F2a1,F1b
162,BC04C,11.0,13.0,9,13.2,41.171577379201,11.4715424110558,30.7378508193675,16.6190293903757,0.43879361356433,3035.77026367867,0.0,1.20020420523037,0.0,0.0,54,33,F1b,F1b
163,BC04C,13.0,13.95,9,13.2,41.171577379201,11.4715424110558,30.7378508193675,16.6190293903757,0.43879361356433,3035.77026367867,0.0,1.20020420523037,0.0,0.0,55,34,F1a,F1a
164,BC04C,13.95,16.2,10,15.74,45.8841971955538,7.22987125467401,27.9399889879356,18.9459425618366,0.408527427081417,3003.79313691425,0.0,1.20096018762533,0.0,0.0,55,34,F1a,F1a
165,BC04C,16.2,17.0,10,15.74,45.8841971955538,7.22987125467401,27.9399889879356,18.9459425618366,0.408527427081417,3003.79313691425,0.0,1.20096018762533,0.0,0.0,62,35,E2e,E2e
166,BC04C,17.0,17.3,11,13.26,45.4241544520923,7.07848716756363,26.4692850907353,21.0280732896089,0.571347568211766,3092.53896667549,0.0,1.1738813170139,0.0,0.0,62,35,E2e,E2e
167,BC04C,17.3,18.3,12,16.18,46.388858136197,7.2643097225453,25.3955979008835,20.9512342403742,0.53420541526468,2887.77419818937,0.0,1.17346005741202,0.0,0.0,62,35,E2e,E2e
168,BC04C,18.3,21.1,12,16.18,46.388858136197,7.2643097225453,25.3955979008835,20.9512342403742,0.53420541526468,2887.77419818937,0.0,1.17346005741202,0.0,0.0,64,36,E2d2,E2d2
169,BC04C,21.1,22.0,13,14.63,41.2179969798007,10.7864975542066,28.5798098684209,19.4098173972698,0.598981518651769,3101.08288745721,0.0,1.24084579723152,0.0,0.0,64,36,E2d2,E2d2
170,BC04C,22.0,23.0,13,14.63,41.2179969798007,10.7864975542066,28.5798098684209,19.4098173972698,0.598981518651769,3101.08288745721,0.0,1.24084579723152,0.0,0.0,65,37,E2d1,E2d1
171,BC04C,23.0,24.9,13,14.63,41.2179969798007,10.7864975542066,28.5798098684209,19.4098173972698,0.598981518651769,3101.08288745721,0.0,1.24084579723152,0.0,0.0,66,38,E2c,E2c
172,BC04C,24.9,25.0,14,14.93,41.9038749586423,11.3868405081061,27.6479459071821,19.0613386260695,0.620632155593458,3082.00387243324,0.0,1.2244344883596,0.0,0.0,66,38,E2c,E2c
173,BC04C,25.0,25.9,14,14.93,41.9038749586423,11.3868405081061,27.6479459071821,19.0613386260695,0.620632155593458,3082.00387243324,0.0,1.2244344883596,0.0,0.0,67,39,E2b,E2b
174,BC04C,25.9,28.6,14,14.93,41.9038749586423,11.3868405081061,27.6479459071821,19.0613386260695,0.620632155593458,3082.00387243324,0.0,1.2244344883596,0.0,0.0,68,40,E2a,E2a
175,BC04C,28.6,28.75,14,14.93,41.9038749586423,11.3868405081061,27.6479459071821,19.0613386260695,0.620632155593458,3082.00387243324,0.0,1.2244344883596,0.0,0.0,74,41,E1c3,E1c3
176,BC04C,28.75,30.0,15,11.39,38.0903481135264,17.3037477022694,28.4970127633438,16.1088914208604,0.867964795605081,2955.16755777746,0.0,1.29877727955528,0.0,0.0,74,41,E1c3,E1c3
177,BC04C,30.0,31.0,15,11.39,38.0903481135264,17.3037477022694,28.4970127633438,16.1088914208604,0.867964795605081,2955.16755777746,0.0,1.29877727955528,0.0,0.0,77,42,E1c2,E1c2
178,BC04C,31.0,31.5,15,11.39,38.0903481135264,17.3037477022694,28.4970127633438,16.1088914208604,0.867964795605081,2955.16755777746,0.0,1.29877727955528,0.0,0.0,78,43,E1c1,E1c1
179,BC04C,31.5,31.8,15,11.39,38.0903481135264,17.3037477022694,28.4970127633438,16.1088914208604,0.867964795605081,2955.16755777746,0.0,1.29877727955528,0.0,0.0,78,43,E1c1,E1c1
180,BC04C,31.8,32.2,16,11.77,43.3937317427661,14.7572541346609,25.8690645935559,15.9799495290171,0.867475182031123,2708.87586944416,0.0,1.23432533020643,0.0,0.0,78,43,E1c1,E1c1
181,BC04C,32.2,34.5,16,11.77,43.3937317427661,14.7572541346609,25.8690645935559,15.9799495290171,0.867475182031123,2708.87586944416,0.0,1.23432533020643,0.0,0.0,79,44,E1b,E1b
182,BC04C,34.5,34.9,17,9.6,36.5308836023602,19.7769766695046,27.939105038241,15.7466877782544,0.861045623341431,2809.58260134875,0.0,1.28869933772835,0.0,0.0,79,44,E1b,E1b
183,BC04C,34.9,37.3,17,9.6,36.5308836023602,19.7769766695046,27.939105038241,15.7466877782544,0.861045623341431,2809.58260134875,0.0,1.28869933772835,0.0,0.0,82,45,E1a,E1a
184,BC04C,37.3,37.6,18,3.98,17.4293120023276,69.8300308396316,10.3461072061084,2.3945499519325,0.143359293856405,438.006456275926,0.0,1.97488978211737,0.0,0.0,0.0,0.0,"",""
185,BC05C,3.3,3.5,1,9.78,35.0707037987078,31.8543127163539,23.2706597585431,9.80432372639512,0.492151398883326,2001.84749523999,0.0,1.41499626725273,0.0,0.0,0.0,0.0,"",""
186,BC05C,3.85,4.15,2,3.3,23.1247148097906,65.1979293698166,9.92459931805603,1.75275650233677,0.190916233075789,405.695604058036,0.0,1.82282383184811,0.0,0.0,0.0,0.0,"",""
187,BC05C,4.15,7.8,3,15.43,42.0749540184235,17.3717212898748,25.2263575249765,15.321174662127,0.585695708517274,2616.72302728574,0.0,1.28643698498662,0.0,0.0,33,22,G2b3,G2b3
188,BC05C,7.8,8.3,4,7.34,31.9410528694655,39.9165724920585,20.4108782444473,7.73149639402872,0.472005618444033,1617.52745478453,0.0,1.54970743100179,0.0,0.0,0.0,0.0,"",""
189,BC05C,8.3,11.1,5,14.65,42.8290673255926,17.6200814502524,24.8807898999021,14.6700613242529,0.494235512179084,2528.46236654645,0.0,1.31157236757947,0.0,0.0,37,23,G2b2,G2b2
190,BC05C,11.1,11.4,6,4.57,26.6336062593131,56.6535292465584,13.3967034970494,3.31616099707905,0.176200815062643,711.554844341851,0.0,1.72440212259925,0.0,0.0,0.0,0.0,"",""
191,BC05C,11.4,13.1,7,12.97,43.6843633179987,15.7683782709604,24.8239326494262,15.7233257616148,0.388443946917217,2630.36666077063,0.0,1.25906396636781,0.0,0.0,40,24,G2b1,G2b1
192,BC05C,13.1,13.4,8,8.76,33.6533326410447,33.6377603509903,23.0886402409164,9.62026676704851,0.500195989436701,1960.45530614961,0.0,1.46042308612265,0.0,0.0,40,24,G2b1,G2b1
193,BC05C,13.4,15.0,9,9.97,38.4705329563999,27.9466839312032,22.6613027121579,10.921480400239,0.491005557067689,1950.59277111862,0.0,1.4050391164024,0.0,0.0,40,24,G2b1,G2b1
194,BC05C,15.0,15.4,9,9.97,38.4705329563999,27.9466839312032,22.6613027121579,10.921480400239,0.491005557067689,1950.59277111862,0.0,1.4050391164024,0.0,0.0,42,25,G2a2,G2a
195,BC05C,15.4,15.7,9,9.97,38.4705329563999,27.9466839312032,22.6613027121579,10.921480400239,0.491005557067689,1950.59277111862,0.0,1.4050391164024,0.0,0.0,0.0,25,"",G2a
196,BC05C,15.7,16.2,9,9.97,38.4705329563999,27.9466839312032,22.6613027121579,10.921480400239,0.491005557067689,1950.59277111862,0.0,1.4050391164024,0.0,0.0,43,25,G2a1,G2a
197,BC05C,16.2,16.5,10,5.15,28.1795843269905,56.6016695918988,12.5182984518056,2.70044762930516,0.211985699228421,577.5489648042,0.0,1.70535386436713,0.0,0.0,0.0,0.0,"",""
198,BC05C,16.5,17.8,11,13.14,41.6935437414637,20.7512677824131,23.7307276972243,13.8244607788989,0.495544463955522,2337.23906896266,0.0,1.31469984930248,0.0,0.0,44,26,G1b,G1b
199,BC05C,17.8,18.1,12,11.18,41.1662025582052,17.4030372832829,24.6807780268329,16.749982131679,0.46245669918896,2553.08343271598,0.0,1.27506908623494,0.0,0.0,44,26,G1b,G1b
200,BC05C,18.1,20.0,13,9.38,40.5730204050072,23.7291929522806,23.1230377604117,12.5747488823005,0.587652953927047,2209.66455545271,0.0,1.31956258192767,0.0,0.0,45,27,G1a,G1a
201,BC05C,20.0,20.3,14,5.83,30.951278470632,48.4307732806987,14.9076189781906,5.71032927047874,0.347509303192404,982.028705867027,0.0,1.65659625650506,0.0,0.0,0.0,0.0,"",""
202,BC05C,23.2,23.5,15,4.42,26.578739862069,57.0556612531862,13.8325654099862,2.52569134874483,0.539835998896552,619.839669351724,0.0,1.72464483509555,0.0,0.0,0.0,0.0,"",""
203,BC05C,23.5,24.0,16,9.06,37.777534460838,24.0676496705479,25.3120989813311,12.842716887283,0.505928718865434,2434.93462489754,0.0,1.3333898442647,0.0,0.0,47,29,F2c2,F2c1
204,BC05C,24.0,25.0,16,9.06,37.777534460838,24.0676496705479,25.3120989813311,12.842716887283,0.505928718865434,2434.93462489754,0.0,1.3333898442647,0.0,0.0,48,29,F2c1,F2c1
205,BC05C,25.0,25.3,17,3.53,23.599370569107,65.4065788557875,9.06111465050391,1.93293592460159,0.123617438041548,306.809468685039,0.0,1.81225461580941,0.0,0.0,0.0,0.0,"",""
206,BC05C,25.3,26.8,18,13.23,40.644100048891,17.5812175655185,26.9179006278279,14.8567817577626,0.49453445096986,2747.01458140677,0.0,1.28722136733764,0.0,0.0,49,30,F2b,F2b
207,BC05C,26.8,27.8,19,16.1,46.5477552889845,12.1978022430537,25.4913755026833,15.7630669652785,0.484981963811841,2715.22749954029,0.0,1.23242899801141,0.0,0.0,49,30,F2b,F2b
208,BC05C,27.8,29.0,19,16.1,46.5477552889845,12.1978022430537,25.4913755026833,15.7630669652785,0.484981963811841,2715.22749954029,0.0,1.23242899801141,0.0,0.0,51,31,F2a2,F2a2
209,BC05C,29.0,30.3,19,16.1,46.5477552889845,12.1978022430537,25.4913755026833,15.7630669652785,0.484981963811841,2715.22749954029,0.0,1.23242899801141,0.0,0.0,52,32,F2a1,F2a1
210,BC05C,30.3,30.9,19,16.1,46.5477552889845,12.1978022430537,25.4913755026833,15.7630669652785,0.484981963811841,2715.22749954029,0.0,1.23242899801141,0.0,0.0,52,33,F2a1,F1b
211,BC05C,30.9,31.7,19,16.1,46.5477552889845,12.1978022430537,25.4913755026833,15.7630669652785,0.484981963811841,2715.22749954029,0.0,1.23242899801141,0.0,0.0,54,33,F1b,F1b
212,BC05C,31.7,32.5,20,14.78,46.1063069457707,8.28346062243503,25.9174769897788,19.6927554420154,0.421195464069206,2934.05688643543,0.0,1.19154375148037,0.0,0.0,54,33,F1b,F1b
213,BC05C,32.5,35.9,20,14.78,46.1063069457707,8.28346062243503,25.9174769897788,19.6927554420154,0.421195464069206,2934.05688643543,0.0,1.19154375148037,0.0,0.0,55,34,F1a,F1a
214,BC05C,35.9,36.6,20,14.78,46.1063069457707,8.28346062243503,25.9174769897788,19.6927554420154,0.421195464069206,2934.05688643543,0.0,1.19154375148037,0.0,0.0,62,35,E2e,E2e
215,BC05C,36.6,37.0,21,11.66,44.6981758773995,13.4881149035023,27.2693294748543,14.5443797442439,0.282712891012085,2410.54979689486,0.0,1.22699513691886,0.0,0.0,62,35,E2e,E2e
216,BC05C,37.0,37.8,22,12.94,46.7268587170519,6.51530517890456,25.8800920352562,20.8830713829157,0.386166023441798,2999.35250760968,0.0,1.18086708004297,0.0,0.0,62,35,E2e,E2e
217,BC05C,37.8,38.2,22,12.94,46.7268587170519,6.51530517890456,25.8800920352562,20.8830713829157,0.386166023441798,2999.35250760968,0.0,1.18086708004297,0.0,0.0,64,36,E2d2,E2d2
218,BC05C,38.2,41.2,23,14.18,43.7611321598296,7.9521759126001,26.9384176954416,21.3482742321287,0.483403934277074,3095.7000007649,0.0,1.20577750621409,0.0,0.0,64,36,E2d2,E2d2
219,BC05C,41.2,42.2,23,14.18,43.7611321598296,7.9521759126001,26.9384176954416,21.3482742321287,0.483403934277074,3095.7000007649,0.0,1.20577750621409,0.0,0.0,65,37,E2d1,E2d1
220,BC05C,42.2,42.7,23,14.18,43.7611321598296,7.9521759126001,26.9384176954416,21.3482742321287,0.483403934277074,3095.7000007649,0.0,1.20577750621409,0.0,0.0,66,38,E2c,E2c
221,BC05C,42.7,44.6,24,17.7,44.1403898235144,11.0769606979971,26.6338621321483,18.1487873463402,0.564867581692325,2932.87387763929,0.0,1.2204270854603,0.0,0.0,66,38,E2c,E2c
222,BC05C,44.6,45.2,24,17.7,44.1403898235144,11.0769606979971,26.6338621321483,18.1487873463402,0.564867581692325,2932.87387763929,0.0,1.2204270854603,0.0,0.0,67,39,E2b,E2b
223,BC05C,45.2,47.8,24,17.7,44.1403898235144,11.0769606979971,26.6338621321483,18.1487873463402,0.564867581692325,2932.87387763929,0.0,1.2204270854603,0.0,0.0,68,40,E2a,E2a
224,BC05C,47.8,48.1,25,10.9,39.8357250577083,17.5800011381376,27.4469422286735,15.1373315754806,0.747833159355647,2855.07507243263,0.0,1.27850964628418,0.0,0.0,68,40,E2a,E2a
225,BC05C,48.1,49.6,25,10.9,39.8357250577083,17.5800011381376,27.4469422286735,15.1373315754806,0.747833159355647,2855.07507243263,0.0,1.27850964628418,0.0,0.0,74,41,E1c3,E1c3
226,BC05C,49.6,50.8,25,10.9,39.8357250577083,17.5800011381376,27.4469422286735,15.1373315754806,0.747833159355647,2855.07507243263,0.0,1.27850964628418,0.0,0.0,77,42,E1c2,E1c2
227,BC05C,50.8,51.0,25,10.9,39.8357250577083,17.5800011381376,27.4469422286735,15.1373315754806,0.747833159355647,2855.07507243263,0.0,1.27850964628418,0.0,0.0,78,43,E1c1,E1c1
228,BC05C,51.0,52.0,26,12.56,42.9711676141533,13.8294918535678,26.4157551611242,16.7835853711547,1.12955437796258,2830.5319170246,0.0,1.23610774237297,0.0,0.0,78,43,E1c1,E1c1
229,BC05C,52.0,54.2,26,12.56,42.9711676141533,13.8294918535678,26.4157551611242,16.7835853711547,1.12955437796258,2830.5319170246,0.0,1.23610774237297,0.0,0.0,79,44,E1b,E1b
230,BC05C,54.2,54.8,27,11.28,40.7033536233751,16.6860762903822,26.6182645584669,15.9923055277757,0.904354060101568,2812.82116856186,0.0,1.24847409685332,0.0,0.0,79,44,E1b,E1b
231,BC05C,54.8,58.35,27,11.28,40.7033536233751,16.6860762903822,26.6182645584669,15.9923055277757,0.904354060101568,2812.82116856186,0.0,1.24847409685332,0.0,0.0,82,45,E1a,E1a
232,BC06C,0.0,1.6,1,9.79,41.3830024369315,21.1900446190493,24.0212456013455,13.4057073426738,0.449858327822454,2355.46631378033,0.0,1.30704070154125,0.0,0.0,0.0,23,"",G2b2
233,BC06C,1.6,1.8,2,3.57,22.5422558873689,65.6454381354549,9.86037082553795,1.9519351516383,0.0957638935301036,379.780709215849,0.0,1.82741989880095,0.0,0.0,0.0,0.0,"",""
234,BC06C,1.8,2.2,3,9.56,37.6252050868599,25.1807047064346,23.7460844234324,13.4542432627643,0.512998893767048,2302.4878960816,0.0,1.35503507338482,0.0,0.0,40,24,G2b1,G2b1
235,BC06C,2.2,4.4,3,9.56,37.6252050868599,25.1807047064346,23.7460844234324,13.4542432627643,0.512998893767048,2302.4878960816,0.0,1.35503507338482,0.0,0.0,40,24,G2b1,G2b1
236,BC06C,4.4,4.7,4,7.95,26.4150733176268,49.6330330472607,17.3218917410307,6.63000189408183,0.280981704286663,1074.41187571584,0.0,1.67301619271355,0.0,0.0,40,0.0,G2b1,""
237,BC06C,4.7,4.95,5,7.36,35.6158350626991,35.7460883731894,19.4247025615837,9.21337400252775,0.498560282377182,1677.60225272295,0.0,1.43501408440488,0.0,0.0,42,25,G2a2,G2a
238,BC06C,4.95,5.45,5,7.36,35.6158350626991,35.7460883731894,19.4247025615837,9.21337400252775,0.498560282377182,1677.60225272295,0.0,1.43501408440488,0.0,0.0,0.0,25,"",G2a
239,BC06C,5.45,6.0,5,7.36,35.6158350626991,35.7460883731894,19.4247025615837,9.21337400252775,0.498560282377182,1677.60225272295,0.0,1.43501408440488,0.0,0.0,43,25,G2a1,G2a
240,BC06C,6.0,6.35,6,4.41,27.1401649099571,59.453625433475,10.8196855108714,2.57923816218752,0.253801316960796,461.067311066143,0.0,1.73797936096911,0.0,0.0,0.0,0.0,"",""
241,BC06C,6.35,7.0,7,10.42,38.157609062009,26.4314378868974,22.3560243240837,13.0549287270099,0.574648222738048,1979.9713382662,0.0,1.3755610648726,0.0,0.0,44,26,G1b,G1b
242,BC06C,7.0,8.0,7,10.42,38.157609062009,26.4314378868974,22.3560243240837,13.0549287270099,0.574648222738048,1979.9713382662,0.0,1.3755610648726,0.0,0.0,44,26,G1b,G1b
243,BC06C,8.0,9.8,8,8.36,35.2417585303433,32.9295657873204,20.3923702387949,11.4363054435414,0.669404048225408,1909.48479945879,0.0,1.44354630236452,0.0,0.0,45,27,G1a,G1a
244,BC06C,9.8,10.1,9,4.83,29.4140397052738,54.2029589103202,12.1407851706929,4.24221621371304,0.276469712718946,755.789694856907,0.0,1.68050714292231,0.0,0.0,0.0,0.0,"",""
245,BC06C,13.65,13.95,10,4.54,25.0257527787009,58.9297583159411,13.5178567740002,2.53412955607991,0.454377239104737,683.139014085392,0.0,1.75039622276114,0.0,0.0,0.0,0.0,"",""
246,BC06C,13.95,14.45,11,9.95,36.15957858405,25.4467919763977,24.8594600993709,13.5341693401814,0.73964143990295,2372.41072988712,0.0,1.35758010961527,0.0,0.0,47,29,F2c2,F2c1
247,BC06C,14.45,15.2,11,9.95,36.15957858405,25.4467919763977,24.8594600993709,13.5341693401814,0.73964143990295,2372.41072988712,0.0,1.35758010961527,0.0,0.0,48,29,F2c1,F2c1
248,BC06C,15.2,15.65,12,2.4,17.7234581688919,74.3862214695048,7.43779938153217,0.452520980071094,0.0889699408284339,121.944625359844,0.0,1.97004741880955,0.0,0.0,0.0,0.0,"",""
249,BC06C,15.65,17.5,13,10.2,40.1444623368726,18.2379823259549,27.0187897011357,14.6047511898031,0.662696784084757,2724.92668482755,0.0,1.2974293407435,0.0,0.0,49,30,F2b,F2b
250,BC06C,17.5,18.3,14,10.51,38.7370772492924,16.4797262199403,28.4933853713541,16.2898111594131,0.62287736644526,2954.87321472555,0.0,1.26258802943699,0.0,0.0,49,30,F2b,F2b
251,BC06C,18.3,19.8,14,10.51,38.7370772492924,16.4797262199403,28.4933853713541,16.2898111594131,0.62287736644526,2954.87321472555,0.0,1.26258802943699,0.0,0.0,51,31,F2a2,F2a2
252,BC06C,19.8,20.8,14,10.51,38.7370772492924,16.4797262199403,28.4933853713541,16.2898111594131,0.62287736644526,2954.87321472555,0.0,1.26258802943699,0.0,0.0,52,32,F2a1,F2a1
253,BC06C,20.8,21.1,15,11.98,40.8834701828763,13.2480143320174,28.6360470434147,17.2324684416916,0.485793878459711,2980.40129006101,0.0,1.24439923998296,0.0,0.0,52,32,F2a1,F2a1
254,BC06C,21.1,23.0,15,11.98,40.8834701828763,13.2480143320174,28.6360470434147,17.2324684416916,0.485793878459711,2980.40129006101,0.0,1.24439923998296,0.0,0.0,54,33,F1b,F1b
255,BC06C,23.0,23.8,15,11.98,40.8834701828763,13.2480143320174,28.6360470434147,17.2324684416916,0.485793878459711,2980.40129006101,0.0,1.24439923998296,0.0,0.0,55,34,F1a,F1a
256,BC06C,23.8,26.0,16,14.31,42.5924258616131,6.79705677798501,29.8002717352366,20.8102456251652,0.446163171302853,3306.93486908292,0.0,1.18183879894913,0.0,0.0,55,34,F1a,F1a
257,BC06C,26.0,26.8,16,14.31,42.5924258616131,6.79705677798501,29.8002717352366,20.8102456251652,0.446163171302853,3306.93486908292,0.0,1.18183879894913,0.0,0.0,62,35,E2e,E2e
258,BC06C,26.8,28.0,17,17.22,42.9683986696193,6.40464882940175,28.6925986293145,21.9400570317974,0.421391744838295,3248.71374560663,0.0,1.20340549681881,0.0,0.0,62,35,E2e,E2e
